employee_id,nationality_group,industry,job_category,monthly_salary_kwd,start_date,end_date,reason_for_leaving,filed_dispute
2550,South Asian,Health,Helper,128.0,2004-08-26,2013-03-18,Contract End,0
2551,Southeast Asian,Logistics,Plumber,191.04,2014-04-26,2020-05-31,Resignation,0
2552,Arab,Construction,Engineer,1004.86,2011-03-05,2018-02-24,Termination,0
2553,Southeast Asian,Logistics,Labourer,110.02,2001-09-30,2010-11-11,Resignation,0
2554,South Asian,Construction,IT Professional,533.07,2010-05-06,2018-06-12,Resignation,0
2555,South Asian,Health,Driver,183.99,2002-01-23,2011-11-09,Termination,0
2556,South Asian,Logistics,Engineer,657.0,2002-04-25,2010-12-16,Resignation,0
2557,South Asian,IT,Labourer,134.65,2010-10-19,2016-06-13,Resignation,0
2558,South Asian,Oil & Gas,Electrician,176.21,2003-02-10,2011-11-11,Contract End,0
2559,Southeast Asian,Construction,Nurse,399.12,2007-08-20,2010-12-25,Resignation,0
2560,Arab,Construction,Nurse,532.16,2008-09-25,2012-09-30,Resignation,0
2561,South Asian,IT,Driver,199.18,2015-04-09,2020-03-31,Resignation,0
2562,Western,Oil & Gas,Helper,148.23,2017-06-18,2019-03-10,Termination,0
2563,Southeast Asian,Retail,Cook,215.72,2012-09-24,2020-12-21,Resignation,0
2564,Southeast Asian,Finance,IT Professional,717.06,2013-04-01,2020-04-29,Resignation,0
2565,Southeast Asian,Retail,Nurse,389.12,2012-08-02,2017-06-01,Resignation,0
2566,South Asian,Oil & Gas,Electrician,139.84,2018-08-05,2023-03-10,Resignation,0
2567,Arab,Health,Accountant,262.65,2012-04-03,2018-01-29,Resignation,0
2568,Southeast Asian,Health,Engineer,809.35,2022-03-04,2024-04-24,Contract End,0
2569,South Asian,Retail,Engineer,898.72,2006-03-11,2017-07-13,Resignation,0
2570,South Asian,Oil & Gas,Driver,167.11,2007-09-01,2010-09-09,Resignation,0
2571,Southeast Asian,Construction,Nurse,451.44,2010-12-07,2019-06-16,Resignation,0
2572,South Asian,Retail,Accountant,352.0,2007-06-22,2017-07-02,Resignation,0
2573,South Asian,Construction,IT Professional,593.96,2013-04-10,2020-11-29,Resignation,0
2574,South Asian,Finance,Plumber,228.03,2003-04-11,2010-06-15,Resignation,0
2575,African,Construction,Plumber,129.77,2013-04-17,2018-10-20,Resignation,1
2576,Arab,Hospitality,Nurse,364.74,2013-03-20,2023-06-28,Termination,1
2577,South Asian,Construction,Helper,100.16,2004-11-02,2011-01-30,Termination,1
2578,Arab,Oil & Gas,Nurse,454.94,2012-05-31,2019-07-15,Resignation,0
2579,South Asian,Construction,IT Professional,721.71,2008-02-22,2012-11-30,Resignation,0
2580,South Asian,Construction,Nurse,351.99,2007-01-28,2011-05-18,Resignation,0
2581,South Asian,IT,Plumber,217.76,2006-06-24,2018-01-06,Resignation,0
2582,Arab,Construction,Nurse,420.95,2014-02-12,2022-03-08,Termination,1
2583,South Asian,Oil & Gas,Engineer,949.21,2011-12-28,2020-10-06,Contract End,0
2584,Arab,Construction,Helper,104.67,2003-02-16,2012-07-15,Termination,0
2585,South Asian,Health,Labourer,139.87,2012-03-12,2017-03-31,Resignation,0
2586,South Asian,Construction,Accountant,207.78,2019-10-06,2023-03-19,Resignation,0
2587,South Asian,Retail,Cook,152.35,2013-07-28,2021-11-02,Resignation,0
2588,South Asian,Health,Driver,142.01,2011-11-15,2023-05-29,Resignation,0
2589,Southeast Asian,Retail,Engineer,618.5,2011-05-04,2020-12-13,Contract End,0
2590,South Asian,IT,Nurse,346.89,2018-03-01,2024-01-26,Resignation,0
2591,South Asian,IT,Nurse,447.22,2007-05-23,2016-10-28,Resignation,0
2592,Arab,Oil & Gas,Driver,174.04,2006-05-26,2016-07-26,Termination,0
2593,South Asian,IT,Labourer,127.87,2016-02-22,2017-04-24,Resignation,0
2594,South Asian,Finance,Engineer,694.07,2005-06-24,2013-05-06,Resignation,0
2595,Southeast Asian,Oil & Gas,Nurse,340.08,2007-11-25,2011-07-31,Resignation,0
2596,South Asian,Retail,Helper,130.49,2014-06-20,2023-07-14,Resignation,0
2597,Western,Construction,Helper,139.83,2008-09-29,2018-12-25,Termination,0
2598,Southeast Asian,Construction,Accountant,402.54,2012-12-18,2022-07-13,Resignation,1
2599,South Asian,Health,Manager,563.61,2010-06-14,2012-02-20,Termination,0
2600,Arab,Construction,Driver,153.86,2016-10-31,2019-04-11,Resignation,0
2601,South Asian,Health,Engineer,883.81,2014-09-10,2019-01-13,Resignation,0
2602,Southeast Asian,Logistics,Engineer,973.71,2012-11-17,2023-07-19,Resignation,0
2603,South Asian,Retail,Plumber,207.71,2006-11-07,2018-09-23,Resignation,0
2604,South Asian,Construction,Plumber,202.27,2005-06-24,2016-09-22,Termination,1
2605,Western,Retail,Labourer,127.08,2016-12-21,2022-06-13,Contract End,0
2606,South Asian,IT,Clerk,240.13,2012-05-27,2017-03-05,Resignation,0
2607,Southeast Asian,Health,IT Professional,582.12,2003-10-31,2010-12-27,Termination,0
2608,Arab,Logistics,IT Professional,718.77,2009-06-30,2012-07-23,Termination,1
2609,African,Retail,Nurse,544.3,2014-04-18,2015-12-23,Resignation,0
2610,Western,Retail,Labourer,108.74,2015-02-23,2020-03-28,Resignation,1
2611,South Asian,Construction,Helper,133.16,2007-02-13,2015-12-09,Resignation,0
2612,African,Construction,IT Professional,326.09,2011-05-25,2012-09-09,Resignation,0
2613,Arab,Construction,Nurse,522.52,2008-10-06,2014-04-22,Resignation,0
2614,Southeast Asian,Construction,Manager,1514.36,2010-11-16,2014-11-12,Resignation,0
2615,South Asian,Hospitality,Helper,120.45,2013-12-25,2015-09-30,Resignation,0
2616,Southeast Asian,Hospitality,Helper,137.63,2001-02-14,2012-01-28,Resignation,0
2617,South Asian,Construction,Accountant,349.38,2009-05-06,2021-02-11,Termination,0
2618,South Asian,Construction,Manager,752.44,2007-10-18,2017-06-04,Termination,0
2619,South Asian,Hospitality,Manager,1528.88,2011-01-27,2017-04-27,Resignation,0
2620,Arab,Construction,Manager,1311.04,2002-11-05,2014-03-03,Resignation,1
2621,South Asian,Retail,Cook,198.14,2002-01-25,2010-07-05,Resignation,0
2622,South Asian,Hospitality,Accountant,264.72,2004-01-07,2013-06-11,Resignation,0
2623,South Asian,Construction,Clerk,180.61,2009-11-22,2018-11-06,Termination,1
2624,South Asian,Construction,Manager,911.54,2008-01-06,2011-05-03,Termination,0
2625,South Asian,Construction,Labourer,106.4,2009-08-02,2011-05-04,Termination,1
2626,Arab,Construction,Accountant,449.07,2002-11-21,2013-08-20,Resignation,0
2627,South Asian,Retail,Plumber,160.6,2018-02-12,2022-09-09,Resignation,0
2628,Southeast Asian,IT,Cook,141.19,2002-11-24,2011-11-14,Termination,0
2629,Arab,Construction,Nurse,482.17,2017-10-13,2022-11-06,Termination,0
2630,South Asian,Logistics,Labourer,112.48,2011-03-16,2015-07-21,Resignation,0
2631,Arab,Retail,Engineer,473.28,2008-08-21,2020-03-25,Resignation,1
2632,Southeast Asian,Health,Plumber,197.69,2011-09-08,2018-03-04,Resignation,0
2633,Arab,Health,Labourer,113.09,2010-04-02,2016-07-26,Resignation,0
2634,South Asian,Health,Helper,125.28,2011-07-17,2018-04-25,Termination,1
2635,Southeast Asian,Oil & Gas,Accountant,225.63,2004-04-18,2013-10-04,Termination,0
2636,South Asian,Oil & Gas,Labourer,119.44,2009-01-02,2019-03-23,Resignation,0
2637,South Asian,IT,Engineer,858.84,2015-04-13,2019-10-30,Termination,0
2638,South Asian,Health,Driver,155.28,2008-08-02,2014-10-22,Resignation,0
2639,Southeast Asian,Oil & Gas,Plumber,134.45,2017-08-16,2020-08-07,Termination,0
2640,South Asian,Logistics,Nurse,476.17,2015-10-24,2018-05-31,Resignation,0
2641,Southeast Asian,Oil & Gas,Nurse,560.89,2007-09-02,2019-02-21,Resignation,0
2642,South Asian,Construction,Labourer,101.88,2019-04-03,2022-03-20,Termination,0
2643,Southeast Asian,Retail,IT Professional,775.13,2010-03-28,2016-08-27,Termination,0
2644,South Asian,Construction,Labourer,117.92,2022-06-22,2024-02-27,Resignation,0
2645,African,Construction,Cook,186.9,2017-11-30,2019-10-17,Resignation,0
2646,South Asian,Logistics,Driver,145.31,2001-06-24,2010-09-20,Contract End,0
2647,South Asian,Oil & Gas,Clerk,241.12,2017-11-13,2019-07-04,Termination,0
2648,Arab,Construction,Clerk,183.34,2009-11-14,2011-03-16,Termination,1
2649,Southeast Asian,Retail,Engineer,696.11,2013-09-05,2023-04-29,Resignation,0
2650,South Asian,Oil & Gas,Labourer,122.49,2005-05-13,2015-09-10,Termination,0
2651,Southeast Asian,Health,IT Professional,360.84,2016-03-05,2024-10-08,Contract End,0
2652,South Asian,Hospitality,Engineer,1168.22,2004-06-09,2016-01-22,Termination,0
2653,South Asian,Construction,Driver,154.5,2010-01-20,2014-05-24,Termination,0
2654,South Asian,Construction,Plumber,145.12,2009-06-20,2016-01-15,Resignation,0
2655,South Asian,IT,Helper,148.69,2011-02-23,2012-06-19,Contract End,0
2656,South Asian,Oil & Gas,Cook,142.01,2010-12-23,2017-11-24,Resignation,0
2657,South Asian,IT,Labourer,118.76,2010-01-04,2016-07-17,Resignation,0
2658,Arab,Construction,IT Professional,658.05,2017-03-03,2022-05-06,Resignation,0
2659,Southeast Asian,Retail,Electrician,187.28,2012-08-26,2013-11-26,Termination,1
2660,South Asian,Construction,Clerk,230.17,2022-03-29,2024-08-24,Resignation,0
2661,South Asian,Retail,Manager,1399.63,2020-11-10,2022-06-09,Resignation,0
2662,South Asian,Hospitality,Cook,219.02,2007-03-24,2010-07-04,Termination,0
2663,South Asian,Construction,Accountant,361.62,2008-09-08,2018-06-21,Termination,0
2664,South Asian,Construction,Engineer,740.42,2009-07-27,2011-10-26,Termination,0
2665,Southeast Asian,Construction,Cook,139.87,2014-08-17,2019-02-13,Termination,0
2666,Southeast Asian,Construction,Manager,705.26,2006-08-24,2017-09-08,Resignation,0
2667,Southeast Asian,Oil & Gas,IT Professional,350.82,2003-12-18,2011-05-12,Contract End,0
2668,Arab,Logistics,Helper,145.57,2000-03-17,2011-04-11,Resignation,0
2669,Western,Hospitality,Manager,1137.93,2015-05-31,2023-02-23,Termination,0
2670,South Asian,Logistics,Engineer,463.99,2002-12-03,2014-11-26,Resignation,0
2671,Southeast Asian,Construction,Electrician,232.86,2010-05-02,2019-02-04,Termination,0
2672,Southeast Asian,Retail,Nurse,413.88,2015-08-30,2022-03-19,Resignation,0
2673,South Asian,Construction,Clerk,174.02,2016-11-27,2020-11-11,Termination,0
2674,South Asian,Logistics,Driver,167.31,2010-06-10,2021-09-03,Resignation,0
2675,South Asian,Health,Nurse,512.75,2015-06-19,2022-10-11,Contract End,0
2676,South Asian,Health,Plumber,139.4,2017-12-29,2023-04-21,Resignation,0
2677,Southeast Asian,Logistics,Manager,1717.45,2015-11-18,2024-10-20,Termination,0
2678,Western,Oil & Gas,Driver,188.1,2007-01-19,2013-05-22,Resignation,0
2679,Arab,Retail,Plumber,208.14,2006-09-17,2015-08-09,Resignation,0
2680,Southeast Asian,Construction,IT Professional,490.42,2008-01-26,2015-02-05,Resignation,0
2681,South Asian,Construction,Accountant,446.75,2008-05-29,2019-01-09,Termination,0
2682,South Asian,Construction,Helper,121.52,2002-01-12,2013-03-01,Resignation,0
2683,Southeast Asian,Construction,Engineer,466.99,2009-08-08,2013-12-28,Resignation,1
2684,South Asian,IT,Clerk,231.39,2018-03-03,2019-08-02,Contract End,1
2685,South Asian,Hospitality,Helper,139.53,2021-11-19,2024-05-03,Resignation,0
2686,South Asian,Construction,Clerk,164.22,2013-03-04,2022-05-12,Termination,1
2687,South Asian,IT,Cook,182.08,2010-05-29,2022-01-04,Resignation,0
2688,Arab,Oil & Gas,Plumber,239.87,2014-11-29,2023-07-14,Termination,0
2689,South Asian,Construction,Manager,935.23,2020-11-11,2023-01-19,Resignation,0
2690,South Asian,Oil & Gas,IT Professional,550.62,2007-08-15,2019-02-15,Resignation,0
2691,South Asian,Retail,Engineer,599.87,2006-10-19,2013-03-02,Contract End,0
2692,South Asian,Logistics,Cook,144.39,2008-05-18,2011-08-19,Resignation,0
2693,Southeast Asian,Hospitality,Helper,123.62,2000-09-15,2011-05-15,Contract End,0
2694,South Asian,Health,Engineer,924.0,2022-02-09,2024-01-17,Resignation,0
2695,Arab,Hospitality,Electrician,217.51,2004-04-29,2011-06-21,Contract End,0
2696,Southeast Asian,Retail,Labourer,112.73,2011-10-18,2015-09-14,Contract End,0
2697,Southeast Asian,Retail,Engineer,1104.31,2000-05-26,2010-09-11,Resignation,0
2698,Arab,Logistics,IT Professional,483.12,2010-06-24,2017-11-07,Termination,0
2699,South Asian,Logistics,Plumber,233.32,2004-12-21,2015-04-03,Resignation,0
2700,Southeast Asian,IT,Labourer,126.35,2006-02-27,2011-11-24,Resignation,0
2701,South Asian,Construction,IT Professional,423.0,2019-01-29,2024-06-28,Resignation,0
2702,Southeast Asian,Retail,Labourer,126.58,2017-02-09,2022-06-18,Termination,1
2703,South Asian,Construction,IT Professional,792.25,2008-10-10,2019-07-14,Resignation,0
2704,South Asian,Logistics,Electrician,187.7,2023-04-25,2024-04-27,Resignation,0
2705,South Asian,Finance,Accountant,214.45,2018-02-21,2022-06-22,Resignation,0
2706,South Asian,IT,Accountant,255.55,2003-01-23,2013-06-13,Resignation,0
2707,Arab,Construction,Electrician,189.1,2008-01-01,2018-05-27,Resignation,0
2708,South Asian,Oil & Gas,Labourer,101.31,2012-09-17,2021-02-10,Resignation,0
2709,South Asian,Finance,Nurse,359.4,2016-01-22,2020-08-27,Resignation,0
2710,South Asian,Health,Driver,167.07,2011-12-31,2016-01-10,Termination,1
2711,South Asian,Health,Manager,1765.31,2015-07-16,2018-09-19,Termination,1
2712,Southeast Asian,Oil & Gas,IT Professional,377.78,2011-06-23,2017-03-17,Resignation,0
2713,Arab,Retail,Cook,126.31,2013-08-31,2015-07-12,Resignation,0
2714,South Asian,Construction,Manager,504.5,2000-03-12,2011-10-29,Resignation,0
2715,South Asian,IT,Manager,1095.53,2012-01-08,2020-09-01,Resignation,0
2716,African,Construction,Engineer,691.81,2005-04-14,2016-08-25,Resignation,0
2717,Arab,Construction,Cook,219.27,2017-02-02,2024-06-13,Resignation,0
2718,South Asian,IT,Nurse,529.59,2019-05-19,2024-10-05,Termination,0
2719,South Asian,Health,Helper,114.93,2011-11-15,2018-01-07,Resignation,0
2720,South Asian,Construction,Labourer,130.28,2005-06-07,2014-12-12,Contract End,0
2721,Arab,Hospitality,Clerk,214.87,2006-07-24,2017-02-10,Resignation,0
2722,South Asian,Construction,Helper,108.22,2008-11-07,2017-05-13,Resignation,0
2723,South Asian,Logistics,Accountant,222.58,2011-07-03,2018-04-12,Resignation,0
2724,South Asian,Construction,IT Professional,341.23,2007-11-24,2013-08-13,Resignation,0
2725,Arab,Health,Labourer,107.68,2014-01-29,2016-12-29,Termination,0
2726,Arab,Hospitality,Electrician,202.72,2016-11-19,2021-01-26,Resignation,0
2727,Southeast Asian,Logistics,Clerk,174.08,2005-12-09,2014-11-07,Termination,0
2728,Southeast Asian,IT,Labourer,104.1,2018-09-07,2022-03-08,Termination,0
2729,African,Construction,Helper,136.17,2006-12-12,2010-08-05,Termination,0
2730,Western,Health,Engineer,487.41,2012-12-31,2021-08-30,Resignation,0
2731,Western,Retail,Driver,188.32,2008-10-29,2014-09-23,Resignation,0
2732,South Asian,Retail,IT Professional,447.94,2013-03-21,2020-06-28,Resignation,0
2733,South Asian,IT,Plumber,167.87,2008-09-21,2016-07-14,Resignation,1
2734,South Asian,Construction,Clerk,245.68,2007-09-07,2014-09-27,Resignation,0
2735,Arab,Retail,Labourer,129.04,2021-04-09,2023-08-04,Termination,0
2736,Arab,Construction,Clerk,244.94,2000-01-20,2010-07-12,Termination,0
2737,Arab,Retail,Clerk,193.69,2006-11-07,2017-07-04,Resignation,0
2738,South Asian,Construction,Engineer,969.36,2003-02-09,2010-05-19,Resignation,0
2739,South Asian,Logistics,Clerk,182.81,2005-12-01,2010-07-05,Resignation,0
2740,South Asian,Hospitality,Manager,1437.96,2010-03-06,2021-07-10,Resignation,0
2741,South Asian,Construction,Electrician,151.49,2006-05-10,2016-12-25,Resignation,0
2742,South Asian,Oil & Gas,Plumber,214.56,2006-08-24,2010-08-28,Termination,1
2743,South Asian,Retail,Cook,127.05,2009-12-28,2020-11-12,Resignation,0
2744,South Asian,Construction,Cook,174.15,2020-08-18,2022-07-17,Resignation,0
2745,Western,Health,IT Professional,789.86,2020-02-22,2023-07-20,Resignation,0
2746,South Asian,Retail,Electrician,202.1,2017-03-05,2018-06-20,Termination,0
2747,Southeast Asian,Hospitality,Electrician,246.09,2015-11-28,2018-04-02,Resignation,0
2748,South Asian,Construction,Nurse,509.66,2017-04-10,2020-12-21,Resignation,0
2749,South Asian,Hospitality,Labourer,117.76,2010-04-12,2016-02-10,Resignation,0
2750,African,Retail,Accountant,354.87,2004-05-08,2015-11-22,Resignation,0
2751,South Asian,Construction,Plumber,157.31,2011-05-16,2017-02-24,Contract End,0
2752,South Asian,Hospitality,Clerk,226.65,2008-02-11,2014-06-25,Termination,0
2753,South Asian,Construction,Accountant,269.06,2009-08-31,2020-05-19,Contract End,0
2754,South Asian,Finance,IT Professional,601.66,1999-09-24,2010-09-11,Resignation,0
2755,Western,IT,Clerk,229.55,2004-03-19,2011-08-05,Resignation,0
2756,Arab,Construction,Accountant,271.41,2013-07-11,2024-05-18,Termination,0
2757,Southeast Asian,Construction,Driver,170.34,2003-12-21,2014-11-13,Contract End,0
2758,Southeast Asian,Retail,Accountant,345.71,2007-10-31,2015-11-16,Resignation,0
2759,Arab,Oil & Gas,Accountant,249.26,2010-09-08,2019-04-26,Termination,1
2760,South Asian,Oil & Gas,Cook,120.49,2012-12-31,2021-08-04,Termination,0
2761,Southeast Asian,Oil & Gas,Electrician,238.43,2003-11-16,2014-12-09,Resignation,0
2762,Arab,Construction,Driver,144.88,2017-08-13,2024-01-22,Termination,0
2763,Southeast Asian,Construction,IT Professional,507.06,2000-12-19,2010-09-23,Contract End,0
2764,Southeast Asian,Hospitality,Manager,1181.72,2007-11-01,2015-05-13,Resignation,0
2765,South Asian,Retail,Manager,1111.14,2010-04-10,2018-07-30,Termination,0
2766,Southeast Asian,Retail,Engineer,751.65,2015-07-22,2022-04-05,Resignation,0
2767,Southeast Asian,IT,Nurse,577.94,2010-01-12,2015-10-21,Resignation,0
2768,South Asian,Hospitality,Clerk,213.95,2015-05-07,2019-05-07,Termination,1
2769,Southeast Asian,Construction,Labourer,100.99,2000-02-19,2010-01-19,Termination,0
2770,Southeast Asian,Finance,Electrician,241.77,2005-07-07,2013-04-08,Resignation,0
2771,Southeast Asian,Finance,IT Professional,588.2,2019-02-26,2024-05-01,Resignation,0
2772,Arab,Finance,Driver,133.52,2012-08-08,2015-09-03,Resignation,1
2773,South Asian,Construction,Helper,146.89,2012-09-18,2023-01-23,Contract End,0
2774,Arab,Construction,Cook,136.67,2005-04-25,2013-08-14,Resignation,0
2775,South Asian,Construction,Nurse,594.29,2006-11-05,2011-03-20,Termination,0
2776,Southeast Asian,Oil & Gas,IT Professional,495.32,2017-09-21,2024-09-06,Resignation,0
2777,South Asian,Finance,Manager,1669.6,2015-03-15,2017-11-17,Termination,0
2778,Arab,Construction,Labourer,131.37,2007-05-18,2010-12-10,Resignation,0
2779,Southeast Asian,Construction,Cook,207.6,2006-08-14,2016-12-05,Resignation,0
2780,South Asian,Construction,Electrician,180.14,2014-01-26,2023-09-22,Resignation,1
2781,South Asian,Retail,Labourer,123.33,2008-09-13,2016-02-16,Resignation,0
2782,Southeast Asian,Construction,Helper,129.04,2016-09-26,2021-09-17,Resignation,0
2783,Southeast Asian,Health,Clerk,172.25,2015-03-08,2024-10-14,Termination,0
2784,South Asian,Health,Accountant,225.52,2005-11-11,2011-12-24,Termination,0
2785,South Asian,Logistics,Manager,840.25,2009-01-11,2019-01-05,Resignation,0
2786,African,Construction,Cook,195.96,2014-02-09,2016-03-21,Resignation,0
2787,Arab,IT,IT Professional,689.66,2008-02-20,2019-09-06,Resignation,0
2788,South Asian,Logistics,Driver,153.56,2005-05-25,2010-02-15,Resignation,0
2789,Western,Retail,Engineer,1131.35,2010-10-21,2015-08-10,Termination,0
2790,Southeast Asian,Oil & Gas,Engineer,917.79,2018-09-17,2021-10-06,Resignation,0
2791,South Asian,Finance,Helper,116.99,2008-02-12,2012-03-18,Resignation,0
2792,African,Construction,Manager,633.58,2009-04-13,2011-03-03,Resignation,0
2793,South Asian,IT,Accountant,355.72,2004-09-26,2014-09-01,Resignation,0
2794,Arab,Health,IT Professional,519.53,2005-09-30,2016-10-14,Resignation,0
2795,South Asian,IT,Nurse,588.83,2008-10-06,2016-09-18,Resignation,1
2796,Southeast Asian,Retail,Driver,167.01,2006-12-23,2013-08-11,Termination,0
2797,South Asian,Oil & Gas,Cook,193.59,2002-01-16,2011-10-06,Resignation,0
